id,airport_from,airport_to,distance_km,flight_time_hr
7409,SWQ,LBJ,2087,2.66
7410,SWQ,TJB,3387,4.28
7411,SWQ,RDE,1032,1.28
7412,SWQ,TJC,3117,3.93
7413,SWQ,GYO,2000,2.57
7414,SWQ,UGU,3430,4.11
7415,SWQ,SOC,2675,3.56
7416,SWQ,MJU,832,1.09
7417,SWQ,PSJ,1663,2.01
7418,SWQ,TFY,1573,2.01
7419,SWQ,RJM,2197,2.82
7420,SWQ,KSX,273,0.35
7421,SWQ,PNK,928,1.17
7422,SWQ,BXM,3645,4.81
7423,SWQ,NKD,792,1.05
7424,SWQ,AXO,2352,2.93
7425,SWQ,MKW,2036,2.67
7426,SWQ,ATS,1660,1.96
7427,SWQ,LLG,1921,2.3
7428,SWQ,TTE,2404,2.88
7429,SWQ,PGK,2294,2.99
7430,SWQ,MTW,2847,3.51
7431,SWQ,BNE,2033,2.51
7432,SWQ,KWB,3057,3.84
7433,SWQ,TNB,368,0.47
7434,SWQ,TMX,339,0.45
7435,SWQ,PSU,1868,2.29
7436,SWQ,BWX,1772,2.22
7437,SWQ,KRC,2389,3.19
7438,SWQ,LSE,3654,4.53
7439,SWQ,KAZ,1739,2.29
7440,SWQ,SXK,192,0.24
7441,SWQ,BTO,3518,4.5
7442,SWQ,KJX,1885,2.27
7443,SWQ,MNA,418,0.53
7444,SWQ,EWI,3015,3.97
7445,SWQ,TMH,2958,3.78
7446,SWQ,CPF,3615,4.76
7447,SWQ,FKQ,2208,2.73
7448,SWQ,KTG,2644,3.48
7449,SWQ,UOL,377,0.45
7450,SWQ,LOP,1619,2.1
7451,BMU,KSX,2131,2.56
7452,BMU,UPG,2989,3.92
7453,BMU,PSU,1890,2.47
7454,BMU,MLG,3590,4.38
7455,BMU,KTG,2919,3.56
7456,BMU,MEQ,825,1.02
7457,BMU,AMQ,2389,3.11
7458,BMU,LLG,446,0.55
7459,BMU,MXB,2688,3.41
7460,BMU,KOD,3097,3.88
7461,BMU,TJC,2500,3.09
7462,BMU,TJS,1421,1.75
7463,BMU,MDC,286,0.38
7464,BMU,GNS,2142,2.53
7465,BMU,RPI,3472,4.43
7466,BMU,LSE,1043,1.33
7467,BMU,KBX,3117,4.01
7468,BMU,LBJ,249,0.31
7469,BMU,MPC,1138,1.37
7470,BMU,WHI,1851,2.25
7471,BMU,ZRI,3259,4.11
7472,BMU,JIO,2650,3.15
7473,BMU,SKO,2799,3.69
7474,BMU,WGP,2709,3.56
7475,BMU,RGT,1145,1.38
7476,BMU,TMY,3031,3.79
7477,BMU,SHE,2259,2.86
7478,BMU,LYK,414,0.51
7479,BMU,MNA,3074,3.74
7480,BMU,LPU,462,0.6
7481,BMU,RJM,3523,4.44
7482,BMU,TXE,2271,2.89
7483,BMU,NNX,1877,2.34
7484,BMU,BTH,1815,2.31
7485,BMU,DTB,1629,2.02
7486,BMU,AGD,2969,3.75
7487,BMU,KBF,2146,2.7
7488,BMU,UOL,605,0.76
7489,BMU,DOB,438,0.55
7490,BMU,BTW,269,0.34
7491,BMU,SXK,388,0.5
7492,BMU,BEJ,3470,4.25
7493,BMU,CPF,508,0.63
7494,BMU,WUB,472,0.62
7495,BMU,BPN,1471,1.81
7496,BMU,LUW,3093,3.83
7497,BMU,GTO,1793,2.21
7498,BMU,NRE,2633,3.15
7499,BMU,TKG,1205,1.48
7500,BMU,DPS,1426,1.73
7501,BJW,DEX,3472,4.37
7502,BJW,ELR,3242,4.18
7503,BJW,PKU,406,0.51
7504,BJW,AAS,3227,4.22
7505,BJW,MKW,1095,1.43
7506,BJW,KEQ,3069,4.09
7507,BJW,KNO,3337,4.11
7508,BJW,SQN,738,0.92
7509,BJW,BXB,1335,1.63
7510,BJW,KXB,2897,3.42
7511,BJW,UOL,941,1.16
7512,BJW,TSY,1724,2.07
7513,BJW,LLN,881,1.17
7514,BJW,RJM,583,0.72
7515,BJW,LHI,3212,3.94
7516,BJW,NTX,1856,2.47
7517,BJW,ZRI,1783,2.33
7518,BJW,AXO,2765,3.27
7519,BJW,LII,474,0.62
7520,BJW,ILG,2230,2.67
7521,BJW,TBX,3505,4.42
7522,BJW,MAP,3532,4.55
7523,BJW,MDC,1043,1.3
7524,BJW,MDP,1131,1.46
7525,BJW,ATS,3415,4.2
7526,BJW,CJN,375,0.47
7527,BJW,RTU,1227,1.58
7528,BJW,LUV,980,1.19
7529,BJW,SKO,1391,1.78
7530,BJW,SKJ,967,1.21
7531,BJW,OKL,556,0.74
7532,BJW,AGD,577,0.68
7533,BJW,TJQ,862,1.03
7534,BJW,DPS,3585,4.71
7535,BJW,TMX,3462,4.1
7536,BJW,WAR,2457,3.15
7537,BJW,SRG,2662,3.21
7538,BJW,LLG,3532,4.45
7539,BJW,JIO,621,0.77
7540,BJW,TJG,2854,3.39
7541,BJW,FLZ,467,0.62
7542,BJW,LSW,1878,2.37
7543,BJW,BDJ,701,0.85
7544,BJW,BWX,431,0.57
7545,BJW,NNX,3486,4.59
7546,BJW,OJU,1965,2.46
7547,BJW,NDA,2901,3.49
7548,BJW,AMQ,460,0.55
7549,BJW,LAH,2945,3.55
7550,BJW,WNI,2905,3.74
7551,TMC,GEB,2673,3.16
7552,TMC,AKQ,1840,2.23
7553,TMC,KDI,3000,3.78
7554,TMC,KLK,2106,2.66
7555,TMC,HMS,2965,3.83
7556,TMC,PSJ,3006,3.97
7557,TMC,DUM,2794,3.62
7558,TMC,TLI,2152,2.79
7559,TMC,KEQ,2167,2.82
7560,TMC,GAV,1749,2.16
7561,TMC,UPG,3609,4.8
7562,TMC,KOD,353,0.42
7563,TMC,JIO,3640,4.8
7564,TMC,WSR,870,1.08
7565,TMC,NBX,1167,1.38
7566,TMC,BXT,2622,3.21
7567,TMC,LHI,849,1.08
7568,TMC,BTH,918,1.15
7569,TMC,TMX,2160,2.8
7570,TMC,MRB,2365,3.1
7571,TMC,RSK,1843,2.44
7572,TMC,BDJ,3021,4.03
7573,TMC,KLP,399,0.51
7574,TMC,KRC,3569,4.71
7575,TMC,BXD,1492,1.86
7576,TMC,KSX,2714,3.29
7577,TMC,NAM,2440,2.9
7578,TMC,MXB,1110,1.38
7579,TMC,LKA,3329,4.26
7580,TMC,ATS,2225,2.87
7581,TMC,NPO,549,0.66
7582,TMC,MTW,1190,1.48
7583,TMC,RTG,454,0.56
7584,TMC,PPJ,1721,2.16
7585,TMC,AGD,368,0.48
7586,TMC,WHI,2515,3.06
7587,TMC,ABU,1652,2.0
7588,TMC,PPR,930,1.17
7589,TMC,TIM,2791,3.37
7590,TMC,GTO,2830,3.39
7591,TMC,MSA,994,1.2
7592,TMC,ENE,2419,3.11
7593,TMC,PKU,492,0.6
7594,TMC,RGT,606,0.75
7595,TMC,HLP,1401,1.72
7596,TMC,TBX,574,0.72
7597,TMC,SQN,231,0.29
7598,TMC,MAP,1129,1.47
7599,TMC,MES,3688,4.73
7600,TMC,CXP,2357,3.1
7601,SAU,BXM,1374,1.8
7602,SAU,TRK,1219,1.63
7603,SAU,BNE,1761,2.21
7604,SAU,RTI,1143,1.39
7605,SAU,HLP,1981,2.63
7606,SAU,BEJ,3362,4.17
7607,SAU,PLM,1039,1.3
7608,SAU,PPR,1877,2.24
7609,SAU,KSX,871,1.09
7610,SAU,BKS,1719,2.17
7611,SAU,NRE,2466,2.91
7612,SAU,NDA,2929,3.76
7613,SAU,UBR,3272,3.94
7614,SAU,MOA,1750,2.14
7615,SAU,SKO,2383,2.82
7616,SAU,JOG,2833,3.67
7617,SAU,RSK,624,0.75
7618,SAU,BTO,1963,2.55
7619,SAU,SRG,1505,2.01
7620,SAU,TMB,464,0.55
7621,SAU,BRG,3153,4.18
7622,SAU,SWQ,1258,1.66
7623,SAU,LKA,156,0.18
7624,SAU,SBG,976,1.29
7625,SAU,TMH,3460,4.15
7626,SAU,ZRM,249,0.32
7627,SAU,CGK,2391,2.87
7628,SAU,DTD,2790,3.42
7629,SAU,KLK,1505,1.78
7630,SAU,RKI,3432,4.22
7631,SAU,ZEG,3362,4.08
7632,SAU,NTI,2843,3.64
7633,SAU,MJU,1443,1.87
7634,SAU,BMU,3098,4.08
7635,SAU,GEB,1123,1.49
7636,SAU,TSY,2603,3.47
7637,SAU,MOF,2854,3.75
7638,SAU,SUP,1363,1.77
7639,SAU,TNB,893,1.13
7640,SAU,OTI,1036,1.32
7641,SAU,BJW,2883,3.66
7642,SAU,LLN,2824,3.68
7643,SAU,SHE,2487,3.21
7644,SAU,FOO,2277,2.79
7645,SAU,WMX,1547,2.04
7646,SAU,MDP,2073,2.47
7647,SAU,LUV,3630,4.41
7648,SAU,WSR,1669,2.13
7649,SAU,KBU,3189,3.79
7650,SAU,DTB,1561,1.98
7651,LWE,DOB,2830,3.61
7652,LWE,LUV,1338,1.63
7653,LWE,BJW,1183,1.45
7654,LWE,GYO,2938,3.76
7655,LWE,FKQ,342,0.41
7656,LWE,JIO,3263,4.23
7657,LWE,MDP,3239,3.82
7658,LWE,AAP,1525,2.03
7659,LWE,AGD,2403,3.09
7660,LWE,NRE,1353,1.7
7661,LWE,AKM,1115,1.46
7662,LWE,TFY,3092,3.87
7663,LWE,KAZ,1843,2.24
7664,LWE,LOP,2309,2.89
7665,LWE,INX,573,0.76
7666,LWE,ABU,1994,2.43
7667,LWE,BDJ,345,0.46
7668,LWE,MSA,329,0.4
7669,LWE,RGT,2913,3.63
7670,LWE,DTD,654,0.82
7671,LWE,LPU,2029,2.6
7672,LWE,KEQ,2929,3.71
7673,LWE,ZEG,1769,2.1
7674,LWE,BKS,1717,2.04
7675,LWE,KWB,3517,4.6
7676,LWE,SHE,3358,4.47
7677,LWE,LSE,1536,1.86
7678,LWE,TJC,1680,2.21
7679,LWE,CXP,2164,2.77
7680,LWE,MNA,202,0.25
7681,LWE,ENE,2824,3.68
7682,LWE,MKW,2220,2.74
7683,LWE,BIK,3487,4.17
7684,LWE,AEG,3101,3.69
7685,LWE,BUI,2629,3.41
7686,LWE,KDI,2793,3.6
7687,LWE,LLN,1668,2.13
7688,LWE,ZRI,479,0.64
7689,LWE,KXB,2472,3.0
7690,LWE,RUF,3333,4.0
7691,LWE,LLG,1535,1.96
7692,LWE,SOC,2264,2.94
7693,LWE,NKD,749,0.9
7694,LWE,TMB,2441,3.08
7695,LWE,TXE,3668,4.4
7696,LWE,LLO,2900,3.5
7697,LWE,PLM,3091,3.73
7698,LWE,SQN,3305,4.05
7699,LWE,KSR,697,0.91
7700,LWE,NBX,1625,2.04
7701,AHI,LSE,231,0.31
7702,AHI,OJU,1579,1.93
7703,AHI,BDJ,321,0.42
7704,AHI,CBN,2209,2.75
7705,AHI,BPN,2215,2.92
7706,AHI,NDA,3193,3.89
7707,AHI,SQG,1628,2.0
7708,AHI,KBF,3529,4.57
7709,AHI,GAV,3030,3.79
7710,AHI,LMU,1348,1.6
7711,AHI,ARD,1485,1.9
7712,AHI,ILG,518,0.67
7713,AHI,CJN,2515,3.2
7714,AHI,KXB,492,0.65
7715,AHI,RPI,1412,1.76
7716,AHI,KSX,2270,2.68
7717,AHI,NBX,3113,3.79
7718,AHI,TNB,133,0.16
7719,AHI,DOB,2143,2.81
7720,AHI,ELR,2434,3.1
7721,AHI,NPO,2529,3.25
7722,AHI,KJX,861,1.03
7723,AHI,KAZ,2058,2.57
7724,AHI,LHI,503,0.67
7725,AHI,FOO,3346,4.15
7726,AHI,RTU,1754,2.18
7727,AHI,MOH,1494,1.84
7728,AHI,KEI,2035,2.59
7729,AHI,SKO,2660,3.34
7730,AHI,MAL,3418,4.43
7731,AHI,PKY,383,0.51
7732,AHI,DEX,1593,2.07
7733,AHI,RGT,3194,4.03
7734,AHI,SOQ,1497,1.8
7735,AHI,AAP,1541,2.05
7736,AHI,LKA,2472,3.07
7737,AHI,AAS,3694,4.64
7738,AHI,BJG,2889,3.48
7739,AHI,WET,1915,2.39
7740,AHI,TNJ,3211,3.9
7741,AHI,KSR,1012,1.32
7742,AHI,KDI,3584,4.61
7743,AHI,KOD,2309,2.79
7744,AHI,BXM,1033,1.34
7745,AHI,PLW,1601,2.1
7746,AHI,KBU,515,0.63
7747,AHI,KNO,1741,2.18
7748,AHI,ZRI,2369,3.15
7749,AHI,TTE,1353,1.79
7750,AHI,TMB,440,0.54
7751,NDA,KJX,2394,2.88
7752,NDA,TMC,997,1.21
7753,NDA,MAP,2264,2.72
7754,NDA,MSA,2260,2.96
7755,NDA,TJC,1221,1.45
7756,NDA,CJN,3411,4.24
7757,NDA,KRC,2866,3.56
7758,NDA,MES,2062,2.59
7759,NDA,RPI,513,0.66
7760,NDA,SQG,3040,3.9
7761,NDA,KSX,2620,3.13
7762,NDA,ZRM,1994,2.45
7763,NDA,FLZ,3592,4.71
7764,NDA,MOA,1257,1.51
7765,NDA,TKG,936,1.19
7766,NDA,GTO,3254,4.29
7767,NDA,RJM,784,0.96
7768,NDA,WASS,2898,3.74
7769,NDA,JOG,1442,1.86
7770,NDA,LMU,3150,3.99
7771,NDA,SBG,3499,4.62
7772,NDA,RTI,1082,1.44
7773,NDA,TJB,3472,4.09
7774,NDA,SRG,2429,2.93
7775,NDA,BMU,894,1.13
7776,NDA,SUP,2927,3.47
7777,NDA,PDG,2053,2.42
7778,NDA,KJT,1742,2.28
7779,NDA,SWQ,1951,2.6
7780,NDA,TFY,3204,4.14
7781,NDA,AGD,2883,3.54
7782,NDA,LII,611,0.73
7783,NDA,RSK,1362,1.71
7784,NDA,PSJ,2761,3.36
7785,NDA,NTI,3115,3.92
7786,NDA,KLK,2046,2.68
7787,NDA,UPG,3210,3.94
7788,NDA,SOC,3330,4.09
7789,NDA,HMS,3678,4.75
7790,NDA,AMQ,141,0.17
7791,NDA,SUB,3314,4.38
7792,NDA,GLX,1785,2.11
7793,NDA,PCB,2044,2.54
7794,NDA,TMY,1261,1.59
7795,NDA,SQN,186,0.22
7796,NDA,NPO,2375,2.89
7797,NDA,KEI,3546,4.24
7798,NDA,SKJ,1980,2.38
7799,NDA,AYW,2187,2.85
7800,NDA,TJS,2608,3.26
7801,BJK,TKG,3470,4.51
7802,BJK,SWQ,1385,1.67
7803,BJK,WET,2559,3.14
7804,BJK,DEX,3478,4.35
7805,BJK,RSK,603,0.76
7806,BJK,TRT,212,0.27
7807,BJK,SUP,138,0.18
7808,BJK,TIM,1215,1.58
7809,BJK,WUB,1042,1.39
7810,BJK,ZRM,1785,2.14
7811,BJK,BKS,457,0.6
7812,BJK,ZRI,2706,3.34
7813,BJK,MAL,3251,4.18
7814,BJK,PPJ,3171,3.77
7815,BJK,LWE,3429,4.08
7816,BJK,BXD,2734,3.24
7817,BJK,AKM,3474,4.4
7818,BJK,MAP,2149,2.69
7819,BJK,MDC,944,1.22
7820,BJK,BMU,2012,2.57
7821,BJK,LBJ,409,0.49
7822,BJK,AEG,1122,1.4
7823,BJK,KBX,1385,1.66
7824,BJK,KOE,269,0.33
7825,BJK,LSW,513,0.68
7826,BJK,GHS,2052,2.43
7827,BJK,RGT,1446,1.89
7828,BJK,BWX,151,0.19
7829,BJK,KSX,751,0.94
7830,BJK,RKI,1173,1.44
7831,BJK,LLN,525,0.66
7832,BJK,WRR,142,0.18
7833,BJK,JIO,2595,3.41
7834,BJK,MOF,505,0.67
7835,BJK,MDP,638,0.77
7836,BJK,GEB,2698,3.54
7837,BJK,MOH,3334,4.19
7838,BJK,DJJ,2532,3.36
7839,BJK,OJU,1658,2.13
7840,BJK,TFY,494,0.62
7841,BJK,TMH,3676,4.74
7842,BJK,SOC,2068,2.53
7843,BJK,BEJ,2599,3.35
7844,BJK,FLZ,2851,3.77
7845,BJK,MOA,3519,4.45
7846,BJK,AHI,760,0.96
7847,BJK,GTO,2770,3.34
7848,BJK,RAQ,3361,4.32
7849,BJK,GAV,1606,1.91
7850,BJK,BNE,140,0.18
7851,WUB,RUF,591,0.7
7852,WUB,LLO,549,0.69
7853,WUB,INX,819,1.07
7854,WUB,CXP,199,0.27
7855,WUB,BTH,3566,4.63
7856,WUB,JOG,320,0.4
7857,WUB,NPO,1848,2.32
7858,WUB,WET,3227,3.81
7859,WUB,NNX,1880,2.47
7860,WUB,AKM,2989,3.91
7861,WUB,MXB,1327,1.68
7862,WUB,JKT,2438,2.89
7863,WUB,DRH,2741,3.41
7864,WUB,DTD,3092,3.76
7865,WUB,RGT,3681,4.89
7866,WUB,KJX,2882,3.42
7867,WUB,GYO,2125,2.55
7868,WUB,TBX,1906,2.29
7869,WUB,LUW,2528,3.25
7870,WUB,PKU,1814,2.16
7871,WUB,TPK,2108,2.51
7872,WUB,GLX,3022,3.76
7873,WUB,PLM,2326,2.8
7874,WUB,SEQ,1058,1.33
7875,WUB,MJU,220,0.27
7876,WUB,LBJ,1455,1.9
7877,WUB,SIQ,3363,4.46
7878,WUB,ZRI,720,0.85
7879,WUB,DEX,3163,4.06
7880,WUB,KRC,3592,4.32
7881,WUB,BXW,862,1.08
7882,WUB,CGK,497,0.64
7883,WUB,WASS,2245,2.72
7884,WUB,ILG,231,0.28
7885,WUB,LSE,2528,3.05
7886,WUB,PKN,2699,3.37
7887,WUB,BTO,143,0.19
7888,WUB,MNA,3205,3.88
7889,WUB,TJB,1361,1.66
7890,WUB,RSK,835,1.11
7891,WUB,BUW,3127,4.08
7892,WUB,TMY,3557,4.32
7893,WUB,MOF,1826,2.34
7894,WUB,ELR,3133,3.73
7895,WUB,KAZ,2901,3.81
7896,WUB,SKJ,3515,4.23
7897,WUB,MTW,1699,2.18
7898,WUB,LAH,389,0.51
7899,WUB,ABY,3213,4.23
7900,WUB,BNE,2820,3.73
7901,DOB,PGK,1647,2.15
7902,DOB,DPS,1043,1.24
7903,DOB,WAR,1979,2.47
7904,DOB,RPI,775,0.93
7905,DOB,LUV,1552,2.07
7906,DOB,MAL,1198,1.41
7907,DOB,ELR,1711,2.15
7908,DOB,DTD,2864,3.47
7909,DOB,SKO,2665,3.39
7910,DOB,GLX,3131,4.03
7911,DOB,BJW,1044,1.24
7912,DOB,NPO,2708,3.36
7913,DOB,LBJ,472,0.59
7914,DOB,MOF,3239,3.98
7915,DOB,SWQ,2989,3.64
7916,DOB,LMU,2194,2.84
7917,DOB,LKA,2921,3.49
7918,DOB,PWL,2670,3.25
7919,DOB,BTH,1647,2.0
7920,DOB,KJX,409,0.51
7921,DOB,KWB,1407,1.79
7922,DOB,BWX,1382,1.84
7923,DOB,KDI,731,0.89
7924,DOB,SNX,3510,4.53
7925,DOB,KJT,3422,4.24
7926,DOB,KMR,332,0.4
7927,DOB,KSR,3156,4.08
7928,DOB,GAV,3273,4.15
7929,DOB,GEB,641,0.85
7930,DOB,RTU,408,0.49
7931,DOB,MJU,1881,2.46
7932,DOB,PLM,1507,1.88
7933,DOB,EWI,3053,3.64
7934,DOB,FLZ,441,0.57
7935,DOB,TJQ,2191,2.88
7936,DOB,UGU,2929,3.46
7937,DOB,TTE,2278,2.81
7938,DOB,BMU,845,1.03
7939,DOB,GYO,170,0.21
7940,DOB,SIQ,2526,2.98
7941,DOB,TXE,2404,3.13
7942,DOB,AGD,2725,3.51
7943,DOB,RKI,2590,3.15
7944,DOB,BTJ,3418,4.13
7945,DOB,ENE,1780,2.29
7946,DOB,WHI,3685,4.43
7947,DOB,KEQ,1386,1.74
7948,DOB,JOG,499,0.61
7949,DOB,RGT,2397,2.93
7950,DOB,CXP,429,0.56
7951,MAL,WET,3504,4.49
7952,MAL,PKU,3118,3.67
7953,MAL,SKO,1012,1.21
7954,MAL,PKN,1483,1.98
7955,MAL,SWQ,209,0.25
7956,MAL,PXA,1140,1.48
7957,MAL,INX,2440,3.07
7958,MAL,TJQ,301,0.37
7959,MAL,FOO,1255,1.63
7960,MAL,PDG,370,0.45
7961,MAL,SRG,2915,3.7
7962,MAL,BXW,2264,2.85
7963,MAL,BJG,1438,1.91
7964,MAL,JOG,1389,1.73
7965,MAL,KRC,1779,2.22
7966,MAL,UGU,255,0.32
7967,MAL,LAH,3286,4.37
7968,MAL,KDI,1038,1.24
7969,MAL,FLZ,1637,2.03
7970,MAL,TNJ,2249,2.69
7971,MAL,RGT,719,0.9
7972,MAL,CXP,3687,4.7
7973,MAL,NDA,1625,1.92
7974,MAL,DJJ,2958,3.9
7975,MAL,BEJ,880,1.04
7976,MAL,MES,148,0.18
7977,MAL,HLP,3207,4.03
7978,MAL,PSU,610,0.75
7979,MAL,LLN,961,1.14
7980,MAL,LLG,2100,2.47
7981,MAL,RTI,3318,4.31
7982,MAL,NAH,1611,2.11
7983,MAL,LSR,855,1.02
7984,MAL,NRE,2037,2.56
7985,MAL,WRR,723,0.86
7986,MAL,MOF,258,0.32
7987,MAL,CGK,3652,4.74
7988,MAL,TMC,2616,3.46
7989,MAL,WAR,1307,1.74
7990,MAL,BWX,2871,3.74
7991,MAL,TMY,910,1.15
7992,MAL,LPU,455,0.6
7993,MAL,TMX,153,0.2
7994,MAL,AKQ,827,1.07
7995,MAL,AXO,1506,1.89
7996,MAL,JIO,1661,2.2
7997,MAL,NAM,931,1.11
7998,MAL,BXT,3625,4.83
7999,MAL,NPO,3466,4.44
8000,MAL,BMU,3236,3.94
8001,LUV,BTO,695,0.89
8002,LUV,KBF,1445,1.81
8003,LUV,UPG,1928,2.39
8004,LUV,DOB,3508,4.28
8005,LUV,RDE,2310,2.87
8006,LUV,LSW,2025,2.4
8007,LUV,TSY,3105,4.12
8008,LUV,TJC,415,0.51
8009,LUV,SEQ,251,0.31
8010,LUV,SKJ,2663,3.55
8011,LUV,ELR,1715,2.07
8012,LUV,RSK,2458,3.07
8013,LUV,SIQ,3393,4.13
8014,LUV,TKG,2098,2.69
8015,LUV,GEB,3147,3.87
8016,LUV,GNS,1769,2.17
8017,LUV,PSJ,2472,2.94
8018,LUV,MDC,1228,1.45
8019,LUV,SUP,1111,1.4
8020,LUV,WMX,2630,3.11
8021,LUV,JOG,217,0.26
8022,LUV,TNB,1424,1.86
8023,LUV,NPO,3654,4.31
8024,LUV,ATS,2780,3.55
8025,LUV,KOD,491,0.65
8026,LUV,OJU,3539,4.56
8027,LUV,LWE,3699,4.62
8028,LUV,MJU,1040,1.27
8029,LUV,BJG,560,0.72
8030,LUV,WGP,255,0.33
8031,LUV,KBU,2367,3.14
8032,LUV,AYW,2945,3.61
8033,LUV,EWI,279,0.35
8034,LUV,KRC,3277,4.09
8035,LUV,RGT,3123,3.75
8036,LUV,ABY,3635,4.48
8037,LUV,LMU,1498,1.91
8038,LUV,TXE,2173,2.57
8039,LUV,BMU,2235,2.87
8040,LUV,NAM,3667,4.45
8041,LUV,TJQ,1541,1.92
8042,LUV,YIA,141,0.18
8043,LUV,MNA,1081,1.42
8044,LUV,GHS,3591,4.48
8045,LUV,BXB,3400,4.15
8046,LUV,PNK,1346,1.72
8047,LUV,KDI,307,0.37
8048,LUV,BRG,2254,2.67
8049,LUV,DEX,858,1.06
8050,LUV,DTD,466,0.56
8051,SQN,MEQ,1616,1.93
8052,SQN,TTR,1537,1.93
8053,SQN,ILG,563,0.66
8054,SQN,SKO,625,0.75
8055,SQN,KEI,3007,3.8
8056,SQN,LUV,2899,3.46
8057,SQN,KSR,1820,2.24
8058,SQN,TTE,1968,2.45
8059,SQN,SXK,1086,1.36
8060,SQN,BTW,1106,1.42
8061,SQN,WUB,1772,2.3
8062,SQN,WET,2527,3.2
8063,SQN,LOP,2060,2.51
8064,SQN,UPG,435,0.55
8065,SQN,MSA,2585,3.33
8066,SQN,MOF,725,0.86
8067,SQN,RUF,326,0.42
8068,SQN,CGK,1275,1.57
8069,SQN,KOE,244,0.32
8070,SQN,NKD,1355,1.79
8071,SQN,UOL,1164,1.41
8072,SQN,LSW,2656,3.17
8073,SQN,ONI,357,0.43
8074,SQN,WHI,2192,2.69
8075,SQN,PGK,2269,2.88
8076,SQN,KLK,392,0.52
8077,SQN,FOO,1810,2.24
8078,SQN,WSR,3366,4.34
8079,SQN,PKY,1871,2.31
8080,SQN,AMQ,440,0.54
8081,SQN,SUP,1403,1.82
8082,SQN,MOH,2960,3.63
8083,SQN,DEX,2150,2.73
8084,SQN,KSX,1350,1.67
8085,SQN,BTH,1753,2.12
8086,SQN,KTG,2201,2.61
8087,SQN,MNA,3146,3.85
8088,SQN,KAZ,2789,3.65
8089,SQN,AAS,2854,3.64
8090,SQN,BJG,1184,1.49
8091,SQN,GAV,3116,4.07
8092,SQN,WGP,595,0.75
8093,SQN,SKJ,3642,4.59
8094,SQN,NRE,2970,3.55
8095,SQN,WAR,543,0.71
8096,SQN,LKA,889,1.17
8097,SQN,TJS,3121,3.96
8098,SQN,LUW,3066,3.71
8099,SQN,BIK,2497,3.11
8100,SQN,WMX,821,1.01
8101,GLX,LBJ,249,0.29
8102,GLX,PSU,2900,3.43
8103,GLX,NRE,1472,1.95
8104,GLX,GYO,1415,1.76
8105,GLX,SIW,1449,1.88
8106,GLX,KNO,1061,1.29
8107,GLX,MLG,2881,3.52
8108,GLX,MSA,904,1.15
8109,GLX,LYK,3197,4.15
8110,GLX,PLM,1732,2.18
8111,GLX,KSX,833,1.04
8112,GLX,PNK,243,0.32
8113,GLX,MES,214,0.26
8114,GLX,MDC,498,0.65
8115,GLX,NPO,522,0.64
8116,GLX,BWX,1436,1.69
8117,GLX,NAH,887,1.13
8118,GLX,MNA,1241,1.54
8119,GLX,TXE,2845,3.35
8120,GLX,KAZ,1256,1.51
8121,GLX,AYW,1672,1.98
8122,GLX,ARD,821,0.98
8123,GLX,SEQ,1804,2.19
8124,GLX,LLN,724,0.85
8125,GLX,WAR,2686,3.31
8126,GLX,SRG,2251,2.71
8127,GLX,HLP,1456,1.9
8128,GLX,LLG,1460,1.78
8129,GLX,MKF,2001,2.42
8130,GLX,SOQ,993,1.21
8131,GLX,KXB,1276,1.59
8132,GLX,IUL,1555,2.0
8133,GLX,MKW,2372,2.99
8134,GLX,BXM,3377,4.39
8135,GLX,TMB,404,0.48
8136,GLX,MAP,311,0.39
8137,GLX,ELR,2887,3.6
8138,GLX,BJW,1475,1.8
8139,GLX,BXW,3094,4.06
8140,GLX,DJJ,679,0.81
8141,GLX,SQN,720,0.87
8142,GLX,DRH,647,0.76
8143,GLX,HMS,134,0.17
8144,GLX,KJX,3038,3.61
8145,GLX,SXK,1479,1.96
8146,GLX,BTJ,2418,3.0
8147,GLX,NDA,2119,2.64
8148,GLX,RTI,2854,3.43
8149,GLX,KLP,2431,3.16
8150,GLX,LSE,3166,3.79
8151,GEB,NRE,1358,1.69
8152,GEB,KLP,1167,1.44
8153,GEB,LWE,1887,2.51
8154,GEB,LLO,1315,1.71
8155,GEB,CPF,2755,3.25
8156,GEB,LII,1267,1.61
8157,GEB,BTJ,2349,2.94
8158,GEB,DOB,882,1.11
8159,GEB,TIM,3327,4.13
8160,GEB,TMY,1907,2.31
8161,GEB,KJX,1958,2.56
8162,GEB,HLP,2241,2.76
8163,GEB,RDE,1092,1.38
8164,GEB,MAL,772,0.98
8165,GEB,RJM,2319,2.99
8166,GEB,CJN,987,1.29
8167,GEB,PCB,752,0.9
8168,GEB,KWB,256,0.31
8169,GEB,TTE,867,1.03
8170,GEB,ENE,3036,4.01
8171,GEB,SMQ,476,0.6
8172,GEB,TXE,3024,3.75
8173,GEB,KNG,2834,3.56
8174,GEB,LLN,284,0.37
8175,GEB,TMH,806,0.98
8176,GEB,GHS,3520,4.57
8177,GEB,BPN,1070,1.36
8178,GEB,NDA,2080,2.7
8179,GEB,BDO,1428,1.75
8180,GEB,RAQ,3030,4.0
8181,GEB,BRG,2850,3.61
8182,GEB,CXP,2579,3.16
8183,GEB,KAZ,3659,4.78
8184,GEB,KEQ,2787,3.72
8185,GEB,DTB,2337,2.77
8186,GEB,DRH,3086,3.85
8187,GEB,SIW,3135,4.15
8188,GEB,MKQ,3584,4.58
