id,origin,destination,depart_date,best_price
27558,AGD,NAH,2023-04-03,1642875.0
27559,GTO,SWQ,2023-04-25,1642875.0
27560,SNX,SKJ,2023-04-26,1642875.0
27561,YIA,BWX,2023-04-04,1642875.0
27562,ATS,BXM,2023-04-20,1642875.0
27563,LLN,BDO,2023-04-21,1642875.0
27564,BIK,KLK,2023-04-22,1642875.0
27565,ELR,SOQ,2023-04-09,1642875.0
27566,KSR,PKY,2023-04-05,1642875.0
27567,OJU,PKU,2023-04-27,1642875.0
27568,BTW,KMR,2023-04-28,1642875.0
27569,AAP,ZRI,2023-04-06,1642875.0
27570,SOQ,LUW,2023-05-28,1642875.0
27571,SQG,BRG,2023-05-06,1642875.0
27572,ATS,NRE,2023-05-07,1642875.0
27573,SIQ,DTD,2023-05-29,1642875.0
27574,CPF,LLG,2023-05-08,1642875.0
27575,MLG,KMR,2023-05-09,1642875.0
27576,SHE,SXK,2023-05-13,1642875.0
27577,BTW,RUF,2023-05-14,1642875.0
27578,SMQ,KXB,2023-05-15,1642875.0
27579,DTD,SHE,2023-05-16,1642875.0
27580,DPS,KLK,2023-05-31,1642875.0
27581,MTW,SOC,2023-05-10,1642875.0
27582,TMB,SIW,2023-05-11,1642875.0
27583,TNB,MRB,2023-05-12,1642875.0
27584,CXP,KNG,2023-05-30,1642875.0
27585,JBB,BXM,2023-05-17,1642875.0
27586,EWE,NTX,2023-05-18,1642875.0
27587,BXG,GTO,2023-05-19,1642875.0
27588,YIA,PKY,2023-05-24,1642875.0
27589,LSE,BMU,2023-05-02,1642875.0
27590,KEQ,RAQ,2023-06-19,1642875.0
27591,LWE,RTU,2023-06-18,1642875.0
27592,AKQ,EWE,2023-06-04,1642875.0
27593,BIK,LLO,2023-06-26,1642875.0
27594,INX,SQG,2023-06-03,1642875.0
27595,YIA,LMU,2023-06-25,1642875.0
27596,BUW,WAR,2023-06-06,1642875.0
27597,KXB,LHI,2023-06-28,1642875.0
27598,MES,SHE,2023-06-27,1642875.0
27599,FLZ,LMU,2023-06-05,1642875.0
27600,KBX,MOH,2023-06-22,1642875.0
27601,GAV,NDA,2023-06-21,1642875.0
27602,KBF,AXO,2023-06-02,1642875.0
27603,SQN,KNO,2023-06-24,1642875.0
27604,LPU,MKQ,2023-06-01,1642875.0
27605,MLG,RKI,2023-06-23,1642875.0
27606,KDI,LSE,2023-06-20,1642875.0
27607,PKN,MAL,2023-06-08,1642875.0
27608,NTX,TMY,2023-06-07,1642875.0
27609,KEQ,KBF,2023-06-29,1642875.0
27610,TJC,AAS,2023-01-18,482580.0
27611,TIM,JBB,2023-01-22,482580.0
27612,GYO,MKW,2023-01-26,499560.0
27613,ELR,CBN,2023-01-27,499560.0
27614,TKG,PKY,2023-01-24,499560.0
27615,SRG,UGU,2023-01-25,499560.0
27616,RUF,FOO,2023-01-28,499560.0
27617,DJJ,LBW,2023-01-29,499560.0
27618,BTJ,KTG,2023-01-30,499560.0
27619,SAU,NNX,2023-01-31,499560.0
27620,ZRI,BKS,2023-01-19,499560.0
27621,BTW,TSY,2023-01-17,499560.0
27622,TKG,PDG,2023-01-21,499560.0
27623,AAS,TTE,2023-01-16,504600.0
27624,MLG,OKQ,2023-01-23,522480.0
27625,SAU,BKS,2023-01-20,522480.0
27626,KNG,SWQ,2023-02-17,499560.0
27627,LSW,SNX,2023-02-16,499560.0
27628,SQN,SUP,2023-02-15,499560.0
27629,BIK,SBG,2023-02-14,499560.0
27630,TNB,PWL,2023-02-19,499560.0
27631,UPG,PKU,2023-02-18,499560.0
27632,SIW,PDG,2023-02-20,499560.0
27633,MAL,TSY,2023-02-24,499560.0
27634,MOH,UPG,2023-02-02,499560.0
27635,TKG,KEQ,2023-02-23,499560.0
27636,KRC,AKQ,2023-02-01,499560.0
27637,FKQ,WUB,2023-02-22,499560.0
27638,BXG,LBW,2023-02-21,499560.0
27639,DJB,RKI,2023-02-28,499560.0
27640,ABU,KLP,2023-02-06,499560.0
27641,GTO,TNB,2023-02-27,499560.0
27642,CXP,OTI,2023-02-05,499560.0
27643,RTI,MJU,2023-02-04,499560.0
27644,SKJ,MEQ,2023-02-26,499560.0
27645,MKF,PKU,2023-02-25,499560.0
27646,MNA,MPC,2023-03-07,531470.0
27647,KJX,AXO,2023-03-29,531470.0
27648,TMB,LSR,2023-03-28,531470.0
27649,GTO,SUP,2023-03-06,531470.0
27650,TRK,CXP,2023-03-05,531470.0
27651,ABY,JOG,2023-03-27,531470.0
27652,MXB,TJS,2023-03-04,531470.0
27653,WMX,BJK,2023-03-26,531470.0
27654,BTJ,JKT,2023-03-09,531470.0
27655,LMU,PNK,2023-03-08,531470.0
27656,MOF,WMX,2023-03-10,531470.0
27657,BNE,LKA,2023-03-31,531470.0
27658,MJU,MDP,2023-03-30,531470.0
27659,AKQ,MTW,2023-03-14,531470.0
27660,TTR,RTG,2023-03-13,531470.0
27661,RTI,PGK,2023-03-12,531470.0
27662,KSR,KJT,2023-03-11,531470.0
27663,MOH,LWE,2023-03-18,531470.0
27664,SKO,MAL,2023-03-17,531470.0
27665,BXD,KAZ,2023-03-16,531470.0
27666,SNX,MJU,2023-04-26,500660.0
27667,WRR,DJJ,2023-04-27,500660.0
27668,JKT,NNX,2023-04-28,500660.0
27669,TBX,LII,2023-04-29,500660.0
27670,TMY,MNA,2023-04-30,500660.0
27671,BTO,SKO,2023-04-01,584600.0
27672,KOE,MKF,2023-04-02,584600.0
27673,WUB,LAH,2023-04-03,584600.0
27674,BXW,NKD,2023-04-04,584600.0
27675,PKN,BEJ,2023-04-09,584600.0
27676,TMY,GLX,2023-04-05,584600.0
27677,LAH,AGD,2023-04-06,584600.0
27678,BUI,AGD,2023-04-07,584600.0
27679,LOP,TMX,2023-04-08,584600.0
27680,ILG,BJK,2023-04-12,584600.0
27681,TSY,KOX,2023-04-13,584600.0
27682,TLI,KLK,2023-04-10,584600.0
27683,SKO,GEB,2023-04-11,584600.0
27684,CGK,TMH,2023-04-25,664500.0
27685,PNK,KOX,2023-04-17,696020.0
27686,DEX,LBW,2023-05-28,624500.0
27687,NAH,UPG,2023-05-29,624500.0
27688,PKY,DRH,2023-05-08,624500.0
27689,BJW,PDG,2023-05-09,624500.0
27690,HMS,BTO,2023-05-13,624500.0
27691,TTE,CPF,2023-05-14,624500.0
27692,LYK,RSK,2023-05-15,624500.0
27693,BXG,KSR,2023-05-16,624500.0
27694,SKO,HLP,2023-05-31,624500.0
27695,BXB,TJQ,2023-05-10,624500.0
27696,OKQ,AKM,2023-05-11,624500.0
27697,AAS,NBX,2023-05-12,624500.0
27698,SBG,OJU,2023-05-30,624500.0
27699,ZRI,AHI,2023-05-17,624500.0
27700,BEJ,BPN,2023-05-18,624500.0
27701,KAZ,GHS,2023-05-19,624500.0
27702,NKD,KRC,2023-05-24,624500.0
27703,ENE,LBW,2023-05-25,624500.0
27704,AAP,LBW,2023-05-26,624500.0
27705,RUF,GLX,2023-05-27,624500.0
27706,KTG,ENE,2023-06-19,500660.0
27707,LLO,WMX,2023-06-18,500660.0
27708,FKQ,AKQ,2023-06-26,500660.0
27709,GTO,WRR,2023-06-04,500660.0
27710,CBN,OTI,2023-06-03,500660.0
27711,TJG,BDJ,2023-06-25,500660.0
27712,PKY,TJC,2023-06-06,500660.0
27713,DPS,MKF,2023-06-27,500660.0
27714,KMR,SUP,2023-06-05,500660.0
27715,KBF,KEI,2023-06-22,500660.0
27716,PWL,KBF,2023-06-21,500660.0
27717,WASS,KWB,2023-06-24,500660.0
27718,DUM,LLO,2023-06-01,500660.0
27719,WSR,AEG,2023-06-20,500660.0
27720,LII,FLZ,2023-06-08,500660.0
27721,MLG,AKM,2023-06-07,500660.0
27722,DUM,KOE,2023-06-15,500660.0
27723,LSR,PKU,2023-06-14,500660.0
27724,RAQ,MKQ,2023-06-17,500660.0
27725,RGT,ENE,2023-06-11,500660.0
27726,SUB,OJU,2023-01-19,592980.0
27727,AAS,MRB,2023-01-16,618400.0
27728,MJU,SKO,2023-01-27,636280.0
27729,HMS,BKS,2023-01-25,636280.0
27730,ZRM,OJU,2023-01-28,636280.0
27731,BRG,SBG,2023-01-29,636280.0
27732,PSJ,TPK,2023-01-30,636280.0
27733,KSX,LII,2023-01-31,636280.0
27734,BDJ,PKY,2023-01-17,636280.0
27735,MXB,WGP,2023-01-23,636280.0
27736,RKI,DUM,2023-01-24,660600.0
27737,KBX,LMU,2023-01-26,678480.0
27738,LLG,RTG,2023-01-18,678480.0
27739,LSR,GAV,2023-01-22,678480.0
27740,TXE,CXP,2023-01-20,721780.0
27741,SMQ,PLM,2023-01-21,721780.0
27742,KLP,ABY,2023-02-22,636280.0
27743,KEI,MOH,2023-02-21,636280.0
27744,MOF,IUL,2023-02-28,636280.0
27745,PKN,TXE,2023-02-27,636280.0
27746,YIA,MES,2023-02-26,636280.0
27747,PPR,NTI,2023-02-25,636280.0
27748,IUL,RTI,2023-02-16,660600.0
27749,NAH,WNI,2023-02-15,660600.0
27750,SUB,TRT,2023-02-14,660600.0
27751,KRC,LOP,2023-02-18,660600.0
27752,HMS,LOP,2023-02-06,660600.0
27753,DRH,RUF,2023-02-05,660600.0
27754,PWL,KOE,2023-02-09,660600.0
27755,CBN,CGK,2023-02-12,660600.0
27756,LSW,BXW,2023-02-11,660600.0
27757,TJB,OJU,2023-02-10,660600.0
27758,NRE,SKO,2023-02-17,678480.0
27759,ILG,LWE,2023-02-19,678480.0
27760,LMU,MKQ,2023-02-20,678480.0
27761,PPR,LHI,2023-02-02,678480.0
27762,KMR,SKO,2023-03-07,789400.0
27763,ABU,TTR,2023-03-29,789400.0
27764,BTJ,BXG,2023-03-28,789400.0
27765,LSW,TMX,2023-03-06,789400.0
27766,UGU,LLG,2023-03-27,789400.0
27767,BXT,BKS,2023-03-05,789400.0
27768,TNJ,NPO,2023-03-26,789400.0
27769,NAH,LHI,2023-03-04,789400.0
27770,CXP,LMU,2023-03-09,789400.0
27771,TRT,LKA,2023-03-08,789400.0
27772,PSJ,KRC,2023-03-10,789400.0
27773,EWE,LBJ,2023-03-31,789400.0
27774,SUB,KMR,2023-03-30,789400.0
27775,RUF,PLW,2023-03-14,789400.0
27776,NDA,GAV,2023-03-13,789400.0
27777,ARD,BXB,2023-03-12,789400.0
27778,TIM,RAQ,2023-03-11,789400.0
27779,HMS,LSW,2023-03-18,789400.0
27780,ZEG,DJB,2023-03-17,789400.0
27781,MOF,UBR,2023-03-16,789400.0
27782,SIQ,TLI,2023-04-25,552880.0
27783,PLM,TIM,2023-04-26,552880.0
27784,SHE,SBG,2023-04-27,552880.0
27785,AMQ,HLP,2023-04-28,552880.0
27786,KLP,DOB,2023-04-29,552880.0
27787,BTJ,DTD,2023-04-30,552880.0
27788,TIM,JOG,2023-04-01,789400.0
27789,WNI,KNG,2023-04-02,789400.0
27790,MNA,PXA,2023-04-03,789400.0
27791,KNO,TLI,2023-04-04,789400.0
27792,RTG,DJJ,2023-04-09,789400.0
27793,RJM,SRG,2023-04-05,789400.0
27794,BXT,KAZ,2023-04-06,789400.0
27795,SQN,TIM,2023-04-07,789400.0
27796,DRH,SWQ,2023-04-08,789400.0
27797,LBW,PDG,2023-04-10,789400.0
27798,ENE,PKN,2023-04-11,789400.0
27799,KAZ,MNA,2023-04-22,809280.0
27800,AKQ,MES,2023-04-12,809280.0
27801,DUM,SNX,2023-04-13,809280.0
27802,SXK,AYW,2023-05-01,533000.0
27803,BTJ,LII,2023-05-28,831500.0
27804,CPF,HLP,2023-05-06,831500.0
27805,PSJ,TMY,2023-05-29,831500.0
27806,NDA,KLP,2023-05-07,831500.0
27807,SUP,MXB,2023-05-08,831500.0
27808,NNX,ABY,2023-05-09,831500.0
27809,NAH,KNG,2023-05-13,831500.0
27810,DRH,AAP,2023-05-14,831500.0
27811,LKA,SKO,2023-05-15,831500.0
27812,BTJ,SOQ,2023-05-16,831500.0
27813,KWB,KJT,2023-05-31,831500.0
27814,BXB,OKL,2023-05-10,831500.0
27815,BWX,SMQ,2023-05-11,831500.0
27816,GEB,NPO,2023-05-12,831500.0
27817,YIA,WNI,2023-05-30,831500.0
27818,KOD,RKI,2023-05-17,831500.0
27819,LWE,ONI,2023-05-18,831500.0
27820,BXW,KAZ,2023-05-19,831500.0
27821,PLW,SKO,2023-05-24,831500.0
27822,GHS,SOQ,2023-06-19,789400.0
27823,BMU,WAR,2023-06-18,789400.0
27824,PLW,UPG,2023-06-04,789400.0
27825,MTW,TMX,2023-06-26,789400.0
27826,CXP,SQG,2023-06-25,789400.0
27827,MAP,BJW,2023-06-03,789400.0
27828,ABY,BTW,2023-06-06,789400.0
27829,TJC,OKL,2023-06-28,789400.0
27830,LSR,UPG,2023-06-27,789400.0
27831,KWB,PSU,2023-06-05,789400.0
27832,MKF,FOO,2023-06-22,789400.0
27833,SIQ,KAZ,2023-06-21,789400.0
27834,NTI,BTW,2023-06-24,789400.0
27835,KEI,NNX,2023-06-02,789400.0
27836,WGP,BDJ,2023-06-23,789400.0
27837,RSK,FLZ,2023-06-01,789400.0
27838,WUB,TPK,2023-06-20,789400.0
27839,KBU,ZRI,2023-06-08,789400.0
27840,KTG,SKO,2023-06-07,789400.0
27841,BIK,SAU,2023-06-29,789400.0
27842,BUI,SQN,2023-01-26,743320.0
27843,FKQ,SBG,2023-01-27,743320.0
27844,RUF,LUW,2023-01-24,743320.0
27845,SEQ,AGD,2023-01-25,743320.0
27846,BXM,LBJ,2023-01-28,743320.0
27847,BPN,RTG,2023-01-29,743320.0
27848,RGT,KOX,2023-01-30,743320.0
27849,KDI,SKJ,2023-01-31,743320.0
27850,CBN,ONI,2023-01-22,743320.0
27851,SIQ,CXP,2023-01-23,743320.0
27852,KDI,SQG,2023-01-21,743320.0
27853,OJU,MKQ,2023-01-19,973100.0
27854,DJJ,YIA,2023-01-17,973100.0
27855,ZEG,SNX,2023-01-18,973100.0
27856,CJN,BJK,2023-01-20,973100.0
27857,CGK,NAM,2023-01-16,990980.0
27858,LLO,BJW,2023-02-16,743320.0
27859,BTJ,KJT,2023-02-15,743320.0
27860,ZRI,KMR,2023-02-14,743320.0
27861,BIK,ARD,2023-02-19,743320.0
27862,BUI,KTG,2023-02-18,743320.0
27863,JOG,PKY,2023-02-20,743320.0
27864,SRG,PKN,2023-02-24,743320.0
27865,UBR,BXD,2023-02-02,743320.0
27866,NAH,KJX,2023-02-01,743320.0
27867,JKT,AHI,2023-02-23,743320.0
27868,CPF,KLK,2023-02-22,743320.0
27869,MDP,MSA,2023-02-21,743320.0
27870,TFY,SHE,2023-02-06,743320.0
27871,KBX,DPS,2023-02-28,743320.0
27872,SBG,SUB,2023-02-27,743320.0
27873,PSJ,GTO,2023-02-05,743320.0
27874,BXB,KOX,2023-02-04,743320.0
27875,GYO,LUV,2023-02-26,743320.0
27876,LYK,GEB,2023-02-25,743320.0
27877,PKY,MKF,2023-02-09,743320.0
27878,AAP,KAZ,2023-03-29,743320.0
27879,TMX,PLW,2023-03-07,743320.0
27880,TFY,SMQ,2023-03-06,743320.0
27881,NNX,AMQ,2023-03-28,743320.0
27882,MKW,SAU,2023-03-27,743320.0
27883,MAP,LOP,2023-03-05,743320.0
27884,GLX,LSE,2023-03-04,743320.0
27885,SXK,SIW,2023-03-26,743320.0
27886,SBG,SOC,2023-03-09,743320.0
27887,WMX,KJT,2023-03-08,743320.0
27888,WHI,KOX,2023-03-10,743320.0
27889,KWB,WUB,2023-03-31,743320.0
27890,PSU,BJG,2023-03-30,743320.0
27891,BKS,ENE,2023-03-14,743320.0
27892,ARD,KOX,2023-03-13,743320.0
27893,NKD,PSU,2023-03-12,743320.0
27894,WET,DEX,2023-03-11,743320.0
27895,LHI,PPJ,2023-03-17,743320.0
27896,BWX,RTU,2023-03-16,743320.0
27897,ATS,OKQ,2023-03-15,743320.0
27898,WUB,AMQ,2023-04-16,744420.0
27899,SNX,TBX,2023-04-17,744420.0
27900,HLP,LHI,2023-04-18,744420.0
27901,DRH,JIO,2023-04-23,744420.0
27902,MKQ,KEQ,2023-04-01,744420.0
27903,KBX,GAV,2023-04-02,744420.0
27904,MAP,JOG,2023-04-24,744420.0
27905,LMU,LPU,2023-04-03,744420.0
27906,MPC,BJK,2023-04-25,744420.0
27907,DUM,SQN,2023-04-26,744420.0
27908,KAZ,RTG,2023-04-04,744420.0
27909,LUV,LSE,2023-04-21,744420.0
27910,TBX,WGP,2023-04-22,744420.0
27911,RJM,KMR,2023-04-09,744420.0
27912,TKG,BXW,2023-04-27,744420.0
27913,LSE,BJW,2023-04-05,744420.0
27914,LSE,SQG,2023-04-28,744420.0
27915,DTD,MDC,2023-04-06,744420.0
27916,LKA,OKQ,2023-04-07,744420.0
27917,PLW,LPU,2023-04-29,744420.0
27918,BDJ,LBW,2023-05-15,568880.0
27919,PLW,MRB,2023-05-16,568880.0
27920,MRB,LII,2023-05-17,568880.0
27921,SAU,RUF,2023-05-18,568880.0
27922,GNS,TXE,2023-05-19,568880.0
27923,GNS,DOB,2023-05-24,568880.0
27924,KOE,KBF,2023-05-20,568880.0
27925,LOP,TJG,2023-05-22,568880.0
27926,MPC,BPN,2023-05-23,568880.0
27927,BPN,MSA,2023-05-21,657680.0
27928,GHS,BXB,2023-05-06,744420.0
27929,OKL,BTJ,2023-05-28,744420.0
27930,ATS,KLK,2023-05-07,744420.0
27931,MAL,SUB,2023-05-29,744420.0
27932,SMQ,FKQ,2023-05-08,744420.0
27933,TJS,KXB,2023-05-09,744420.0
27934,AAS,BRG,2023-05-13,744420.0
27935,RAQ,LOP,2023-05-14,744420.0
27936,NTX,NTX,2023-05-31,744420.0
27937,KRC,AKM,2023-05-10,744420.0
27938,AAP,KSR,2023-06-19,744420.0
27939,BTH,OKQ,2023-06-18,744420.0
27940,BXM,SQG,2023-06-26,744420.0
27941,RPI,NKD,2023-06-04,744420.0
27942,LAH,DRH,2023-06-25,744420.0
27943,ZEG,TJG,2023-06-03,744420.0
27944,SKJ,TIM,2023-06-06,744420.0
27945,BEJ,WNI,2023-06-28,744420.0
27946,WUB,MNA,2023-06-27,744420.0
27947,LBJ,MKF,2023-06-05,744420.0
27948,LKA,RTI,2023-06-22,744420.0
27949,KBF,SIQ,2023-06-21,744420.0
27950,FKQ,MJU,2023-06-24,744420.0
27951,KJX,RSK,2023-06-02,744420.0
27952,ENE,BKS,2023-06-01,744420.0
27953,PSU,KJT,2023-06-23,744420.0
27954,RKI,MRB,2023-06-20,744420.0
27955,TMB,TPK,2023-06-08,744420.0
27956,LKA,JOG,2023-06-29,744420.0
27957,KJT,SKJ,2023-06-07,744420.0
27958,KJT,SHE,2023-01-28,700000.0
27959,GAV,UPG,2023-01-26,735180.0
27960,ONI,NTX,2023-01-27,735180.0
27961,SQG,DTD,2023-01-24,735180.0
27962,AEG,KMR,2023-01-25,735180.0
27963,PPR,SAU,2023-01-29,735180.0
27964,HLP,LII,2023-01-30,735180.0
27965,SXK,WAR,2023-01-31,735180.0
27966,EWI,BTJ,2023-01-17,735180.0
27967,SIW,ABY,2023-01-18,735180.0
27968,SIW,LBJ,2023-01-22,735180.0
27969,WHI,TNB,2023-01-23,735180.0
27970,LUV,JIO,2023-01-19,785000.0
27971,ILG,GYO,2023-01-20,802880.0
27972,TMH,SIQ,2023-01-21,802880.0
27973,WUB,KEI,2023-01-16,918194.0
27974,GTO,PGK,2023-02-02,700000.0
27975,KOD,TXE,2023-02-17,735180.0
27976,GHS,YIA,2023-02-16,735180.0
27977,BPN,KBF,2023-02-14,735180.0
27978,ATS,WNI,2023-02-19,735180.0
27979,ATS,RDE,2023-02-18,735180.0
27980,UPG,MAL,2023-02-20,735180.0
27981,TKG,GAV,2023-02-24,735180.0
27982,BJW,MSA,2023-02-01,735180.0
27983,SQN,NPO,2023-02-23,735180.0
27984,RDE,WGP,2023-02-22,735180.0
27985,LOP,HLP,2023-02-21,735180.0
27986,BDJ,ELR,2023-02-28,735180.0
27987,KWB,AAP,2023-02-06,735180.0
27988,LYK,FOO,2023-02-05,735180.0
27989,JKT,MEQ,2023-02-27,735180.0
27990,RDE,CBN,2023-02-26,735180.0
27991,CGK,LSR,2023-02-04,735180.0
27992,BXG,GAV,2023-02-03,735180.0
27993,KEI,DJB,2023-02-25,735180.0
27994,BJG,NAH,2023-03-29,782774.0
27995,TIM,NTX,2023-03-06,782774.0
27996,WRR,WNI,2023-03-28,782774.0
27997,PLM,AGD,2023-03-27,782774.0
27998,ABU,IUL,2023-03-30,782774.0
27999,PGK,ONI,2023-03-13,782774.0
28000,MKQ,NNX,2023-03-20,782774.0
28001,AAP,NTX,2023-03-24,782774.0
28002,SUP,PSU,2023-03-14,985904.0
28003,LMU,TMY,2023-03-23,985904.0
28004,SOQ,BRG,2023-03-04,1053390.0
28005,WSR,YIA,2023-03-09,1053390.0
28006,KBF,MKW,2023-03-11,1053390.0
28007,ONI,BTH,2023-03-18,1053390.0
28008,TNB,TSY,2023-03-16,1053390.0
28009,RSK,LMU,2023-03-25,1053390.0
28010,LHI,SOQ,2023-03-02,1053390.0
28011,KBU,KNO,2023-03-26,1053614.0
28012,ONI,RTU,2023-03-07,1073780.0
28013,BJK,ATS,2023-03-05,1073780.0
28014,SAU,BUW,2023-04-16,785000.0
28015,UGU,BMU,2023-04-17,785000.0
28016,DPS,TLI,2023-04-23,785000.0
28017,AAP,NTX,2023-04-24,785000.0
28018,PCB,MOA,2023-04-25,785000.0
28019,BXB,NTX,2023-04-04,785000.0
28020,KEI,NAM,2023-04-26,785000.0
28021,BIK,AAS,2023-04-09,785000.0
28022,WUB,RSK,2023-04-05,785000.0
28023,ARD,PKN,2023-04-27,785000.0
28024,CJN,TMY,2023-04-06,785000.0
28025,SQG,BXB,2023-04-07,785000.0
28026,LMU,TMB,2023-04-08,785000.0
28027,KWB,NBX,2023-04-12,785000.0
28028,BEJ,KLK,2023-04-13,785000.0
28029,LBJ,DEX,2023-04-14,785000.0
28030,NDA,PPR,2023-04-15,785000.0
28031,GNS,BRG,2023-04-10,785000.0
28032,HLP,JIO,2023-04-11,785000.0
28033,PDG,MAP,2023-04-22,785774.0
28034,JKT,KAZ,2023-05-13,1123600.0
28035,EWE,INX,2023-05-31,1123600.0
28036,KDI,MDP,2023-05-10,1123600.0
28037,WRR,MES,2023-05-11,1123600.0
28038,LBJ,MLG,2023-05-17,1123600.0
28039,MNA,PSJ,2023-05-18,1123600.0
28040,LSE,LBW,2023-05-24,1123600.0
28041,JKT,BTH,2023-05-03,1123600.0
28042,TXE,CBN,2023-05-25,1123600.0
28043,PKN,KRC,2023-05-04,1123600.0
28044,IUL,BXG,2023-05-27,1123600.0
28045,SKO,CXP,2023-05-20,1123600.0
28046,CXP,PPR,2023-05-06,1124324.0
28047,UGU,SIQ,2023-05-07,1124324.0
28048,KAZ,TMH,2023-05-08,1124324.0
28049,KEI,AKQ,2023-05-09,1124324.0
28050,WET,LAH,2023-05-14,1124324.0
28051,GEB,TMB,2023-05-15,1124324.0
28052,TNB,MKW,2023-05-16,1124324.0
28053,SUP,SUP,2023-05-12,1124324.0
28054,BXT,UOL,2023-06-03,1123600.0
28055,LMU,HMS,2023-06-28,1123600.0
28056,PWL,AKQ,2023-06-22,1123600.0
28057,KLK,FOO,2023-06-21,1123600.0
28058,TRT,TBX,2023-06-24,1123600.0
28059,RKI,KEI,2023-06-01,1123600.0
28060,KSR,NRE,2023-06-08,1123600.0
28061,AYW,UBR,2023-06-29,1123600.0
28062,KTG,YIA,2023-06-07,1123600.0
28063,BEJ,NRE,2023-06-15,1123600.0
28064,TMB,DEX,2023-06-14,1123600.0
28065,LLN,AXO,2023-06-17,1123600.0
28066,AAP,BWX,2023-06-10,1123600.0
28067,AKM,EWE,2023-06-19,1143480.0
28068,RPI,HMS,2023-06-18,1143480.0
28069,LKA,SAU,2023-06-26,1143480.0
28070,BXM,RDE,2023-06-04,1143480.0
28071,PLW,TFY,2023-06-25,1143480.0
28072,PDG,LSW,2023-06-06,1143480.0
28073,BEJ,UGU,2023-06-05,1143480.0
28074,OKL,TIM,2023-01-26,655250.0
28075,SXK,PPR,2023-01-27,655250.0
28076,MOA,MXB,2023-01-24,655250.0
28077,IUL,MDC,2023-01-25,655250.0
28078,IUL,TMX,2023-01-28,655250.0
28079,MEQ,SXK,2023-01-29,655250.0
28080,MKQ,WUB,2023-01-31,655250.0
28081,PPJ,SQN,2023-01-22,655250.0
28082,ZRI,GTO,2023-01-23,655250.0
28083,LUV,MOF,2023-01-30,665891.0
28084,NRE,MXB,2023-01-17,665891.0
28085,UOL,KJT,2023-01-18,665891.0
28086,SWQ,MSA,2023-01-19,673130.0
28087,KOD,LKA,2023-01-20,673130.0
28088,EWE,OTI,2023-01-21,673130.0
28089,TMX,PSU,2023-01-16,838530.0
28090,KSR,KBU,2023-02-20,665891.0
28091,LYK,WAR,2023-02-06,665891.0
28092,GAV,LYK,2023-02-27,665891.0
28093,RTI,RDE,2023-02-13,665891.0
28094,JKT,SOC,2023-02-15,831281.0
28095,SKO,PKU,2023-02-14,831281.0
28096,DEX,MEQ,2023-02-01,831281.0
28097,DUM,NBX,2023-02-22,831281.0
28098,TJC,RDE,2023-02-21,831281.0
28099,DEX,KBF,2023-02-28,831281.0
28100,ENE,MOF,2023-02-08,831281.0
28101,WET,MKW,2023-02-07,831281.0
28102,ZRI,MPC,2023-02-17,875050.0
28103,BTH,SOC,2023-02-16,875050.0
28104,JIO,RGT,2023-02-19,875050.0
28105,SAU,KWB,2023-02-18,875050.0
28106,WRR,KOX,2023-02-24,875050.0
28107,NBX,GYO,2023-02-02,875050.0
28108,BJW,PPJ,2023-02-23,875050.0
28109,KLP,BUW,2023-02-26,875050.0
28110,LMU,WGP,2023-03-29,665891.0
28111,BXB,AGD,2023-03-06,665891.0
28112,PWL,OTI,2023-03-27,665891.0
28113,WUB,FOO,2023-03-30,665891.0
28114,KEQ,PPJ,2023-03-13,665891.0
28115,ILG,BRG,2023-03-20,668891.0
28116,ZEG,BJW,2023-03-07,831281.0
28117,KSR,KOE,2023-03-08,831281.0
28118,SMQ,RTG,2023-03-01,831281.0
28119,MTW,TTE,2023-03-14,834281.0
28120,MAL,ABY,2023-03-28,930550.0
28121,KEQ,LAH,2023-03-05,930550.0
28122,ZRI,MDC,2023-03-26,930550.0
28123,TMC,WAR,2023-03-04,930550.0
28124,SIQ,ENE,2023-03-09,930550.0
28125,BTW,RTI,2023-03-10,930550.0
28126,ZEG,ELR,2023-03-31,930550.0
28127,LII,SBG,2023-03-12,930550.0
28128,MSA,PKU,2023-03-11,930550.0
28129,BRG,PXA,2023-03-18,930550.0
28130,LBW,MPC,2023-04-01,668891.0
28131,DUM,LSW,2023-04-02,668891.0
28132,PPR,PLW,2023-04-25,668891.0
28133,BDJ,TJG,2023-04-28,668891.0
28134,MLG,MKW,2023-04-29,668891.0
28135,AEG,GAV,2023-04-30,668891.0
28136,JIO,JBB,2023-04-24,778781.0
28137,OKQ,DTD,2023-04-27,778781.0
28138,TMB,JOG,2023-04-05,834281.0
28139,LLG,CGK,2023-04-06,834281.0
28140,KBF,OTI,2023-04-26,875050.0
28141,LLN,MJU,2023-04-22,875050.0
28142,KBF,DOB,2023-04-12,875050.0
28143,CJN,GNS,2023-04-13,875050.0
28144,DJJ,TKG,2023-04-11,875050.0
28145,RKI,MTW,2023-04-23,930550.0
28146,NDA,BPN,2023-04-03,930550.0
28147,SBG,AKQ,2023-04-04,930550.0
28148,WMX,WAR,2023-04-09,930550.0
28149,BTJ,SEQ,2023-04-07,930550.0
28150,BTH,BUI,2023-05-07,668891.0
28151,SQG,BPN,2023-05-08,668891.0
28152,SQG,NAH,2023-05-09,668891.0
28153,YIA,AYW,2023-05-10,668891.0
28154,NRE,RTG,2023-05-11,668891.0
